dataset,session_id,model_split,combo_name,feature_set_combo,turn_idx,speaker,start_frame,end_frame,turn_len,session_aligned_len,modality_order_json,modalities_json
noxi,029,train_internal,videomae_only,visual_videomae,15,both,8445,9195,750,20566,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 20566, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/029/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 20567, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/029/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 20566, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,029,train_internal,videomae_only,visual_videomae,16,both,9008,9758,750,20566,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 20566, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/029/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 20567, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/029/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 20566, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,029,train_internal,videomae_only,visual_videomae,17,both,9571,10321,750,20566,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 20566, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/029/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 20567, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/029/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 20566, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,029,train_internal,videomae_only,visual_videomae,18,both,10134,10884,750,20566,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 20566, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/029/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 20567, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/029/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 20566, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,029,train_internal,videomae_only,visual_videomae,19,both,10697,11447,750,20566,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 20566, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/029/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 20567, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/029/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 20566, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,029,train_internal,videomae_only,visual_videomae,20,both,11260,12010,750,20566,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 20566, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/029/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 20567, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/029/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 20566, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,029,train_internal,videomae_only,visual_videomae,21,both,11823,12573,750,20566,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 20566, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/029/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 20567, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/029/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 20566, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,029,train_internal,videomae_only,visual_videomae,22,both,12386,13136,750,20566,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 20566, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/029/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 20567, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/029/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 20566, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,029,train_internal,videomae_only,visual_videomae,23,both,12949,13699,750,20566,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 20566, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/029/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 20567, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/029/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 20566, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,029,train_internal,videomae_only,visual_videomae,24,both,13512,14262,750,20566,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 20566, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/029/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 20567, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/029/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 20566, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,029,train_internal,videomae_only,visual_videomae,25,both,14075,14825,750,20566,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 20566, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/029/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 20567, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/029/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 20566, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,029,train_internal,videomae_only,visual_videomae,26,both,14638,15388,750,20566,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 20566, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/029/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 20567, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/029/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 20566, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,029,train_internal,videomae_only,visual_videomae,27,both,15201,15951,750,20566,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 20566, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/029/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 20567, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/029/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 20566, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,029,train_internal,videomae_only,visual_videomae,28,both,15764,16514,750,20566,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 20566, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/029/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 20567, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/029/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 20566, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,029,train_internal,videomae_only,visual_videomae,29,both,16327,17077,750,20566,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 20566, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/029/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 20567, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/029/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 20566, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,029,train_internal,videomae_only,visual_videomae,30,both,16890,17640,750,20566,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 20566, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/029/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 20567, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/029/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 20566, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,029,train_internal,videomae_only,visual_videomae,31,both,17453,18203,750,20566,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 20566, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/029/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 20567, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/029/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 20566, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,029,train_internal,videomae_only,visual_videomae,32,both,18016,18766,750,20566,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 20566, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/029/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 20567, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/029/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 20566, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,029,train_internal,videomae_only,visual_videomae,33,both,18579,19329,750,20566,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 20566, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/029/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 20567, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/029/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 20566, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,029,train_internal,videomae_only,visual_videomae,34,both,19142,19892,750,20566,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 20566, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/029/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 20567, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/029/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 20566, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,029,train_internal,videomae_only,visual_videomae,35,both,19705,20455,750,20566,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 20566, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/029/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 20567, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/029/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 20566, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,029,train_internal,videomae_only,visual_videomae,36,both,19816,20566,750,20566,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 20566, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/029/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 20567, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/029/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 20566, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,030,train_internal,videomae_only,visual_videomae,0,both,0,750,750,16320,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 16320, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/030/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 16322, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/030/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 16320, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,030,train_internal,videomae_only,visual_videomae,1,both,563,1313,750,16320,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 16320, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/030/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 16322, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/030/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 16320, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,030,train_internal,videomae_only,visual_videomae,2,both,1126,1876,750,16320,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 16320, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/030/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 16322, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/030/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 16320, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,030,train_internal,videomae_only,visual_videomae,3,both,1689,2439,750,16320,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 16320, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/030/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 16322, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/030/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 16320, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,030,train_internal,videomae_only,visual_videomae,4,both,2252,3002,750,16320,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 16320, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/030/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 16322, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/030/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 16320, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,030,train_internal,videomae_only,visual_videomae,5,both,2815,3565,750,16320,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 16320, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/030/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 16322, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/030/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 16320, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,030,train_internal,videomae_only,visual_videomae,6,both,3378,4128,750,16320,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 16320, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/030/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 16322, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/030/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 16320, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,030,train_internal,videomae_only,visual_videomae,7,both,3941,4691,750,16320,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 16320, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/030/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 16322, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/030/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 16320, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,030,train_internal,videomae_only,visual_videomae,8,both,4504,5254,750,16320,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 16320, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/030/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 16322, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/030/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 16320, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,030,train_internal,videomae_only,visual_videomae,9,both,5067,5817,750,16320,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 16320, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/030/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 16322, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/030/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 16320, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,030,train_internal,videomae_only,visual_videomae,10,both,5630,6380,750,16320,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 16320, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/030/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 16322, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/030/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 16320, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,030,train_internal,videomae_only,visual_videomae,11,both,6193,6943,750,16320,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 16320, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/030/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 16322, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/030/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 16320, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,030,train_internal,videomae_only,visual_videomae,12,both,6756,7506,750,16320,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 16320, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/030/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 16322, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/030/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 16320, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,030,train_internal,videomae_only,visual_videomae,13,both,7319,8069,750,16320,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 16320, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/030/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 16322, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/030/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 16320, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,030,train_internal,videomae_only,visual_videomae,14,both,7882,8632,750,16320,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 16320, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/030/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 16322, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/030/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 16320, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,030,train_internal,videomae_only,visual_videomae,15,both,8445,9195,750,16320,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 16320, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/030/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 16322, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/030/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 16320, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,030,train_internal,videomae_only,visual_videomae,16,both,9008,9758,750,16320,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 16320, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/030/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 16322, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/030/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 16320, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,030,train_internal,videomae_only,visual_videomae,17,both,9571,10321,750,16320,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 16320, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/030/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 16322, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/030/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 16320, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,030,train_internal,videomae_only,visual_videomae,18,both,10134,10884,750,16320,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 16320, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/030/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 16322, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/030/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 16320, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,030,train_internal,videomae_only,visual_videomae,19,both,10697,11447,750,16320,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 16320, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/030/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 16322, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/030/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 16320, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,030,train_internal,videomae_only,visual_videomae,20,both,11260,12010,750,16320,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 16320, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/030/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 16322, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/030/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 16320, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,030,train_internal,videomae_only,visual_videomae,21,both,11823,12573,750,16320,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 16320, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/030/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 16322, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/030/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 16320, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,030,train_internal,videomae_only,visual_videomae,22,both,12386,13136,750,16320,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 16320, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/030/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 16322, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/030/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 16320, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,030,train_internal,videomae_only,visual_videomae,23,both,12949,13699,750,16320,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 16320, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/030/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 16322, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/030/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 16320, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
