dataset,domain,source_split,model_split,session_id,window_idx,start_frame,end_frame,window_len,session_aligned_len,feature_set,purple_supervised,yellow_supervised,purple_tensor_relative_path,yellow_tensor_relative_path,n_features_per_role
pinsoro,CR,test-cr,test_internal,027,5,6000,8400,2400,32147,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/027/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/027/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,027,6,7200,9600,2400,32147,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/027/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/027/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,027,7,8400,10800,2400,32147,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/027/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/027/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,027,8,9600,12000,2400,32147,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/027/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/027/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,027,9,10800,13200,2400,32147,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/027/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/027/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,027,10,12000,14400,2400,32147,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/027/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/027/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,027,11,13200,15600,2400,32147,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/027/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/027/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,027,12,14400,16800,2400,32147,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/027/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/027/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,027,13,15600,18000,2400,32147,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/027/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/027/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,027,14,16800,19200,2400,32147,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/027/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/027/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,027,15,18000,20400,2400,32147,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/027/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/027/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,027,16,19200,21600,2400,32147,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/027/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/027/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,027,17,20400,22800,2400,32147,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/027/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/027/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,027,18,21600,24000,2400,32147,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/027/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/027/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,027,19,22800,25200,2400,32147,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/027/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/027/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,027,20,24000,26400,2400,32147,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/027/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/027/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,027,21,25200,27600,2400,32147,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/027/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/027/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,027,22,26400,28800,2400,32147,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/027/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/027/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,027,23,27600,30000,2400,32147,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/027/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/027/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,027,24,28800,31200,2400,32147,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/027/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/027/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,027,25,29747,32147,2400,32147,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/027/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/027/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,030,0,0,2400,2400,45604,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,030,1,1200,3600,2400,45604,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,030,2,2400,4800,2400,45604,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,030,3,3600,6000,2400,45604,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,030,4,4800,7200,2400,45604,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,030,5,6000,8400,2400,45604,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,030,6,7200,9600,2400,45604,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,030,7,8400,10800,2400,45604,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,030,8,9600,12000,2400,45604,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,030,9,10800,13200,2400,45604,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,030,10,12000,14400,2400,45604,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,030,11,13200,15600,2400,45604,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,030,12,14400,16800,2400,45604,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,030,13,15600,18000,2400,45604,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,030,14,16800,19200,2400,45604,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,030,15,18000,20400,2400,45604,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,030,16,19200,21600,2400,45604,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,030,17,20400,22800,2400,45604,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,030,18,21600,24000,2400,45604,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,030,19,22800,25200,2400,45604,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,030,20,24000,26400,2400,45604,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,030,21,25200,27600,2400,45604,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,030,22,26400,28800,2400,45604,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,030,23,27600,30000,2400,45604,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,030,24,28800,31200,2400,45604,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,030,25,30000,32400,2400,45604,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,030,26,31200,33600,2400,45604,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,030,27,32400,34800,2400,45604,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,030,28,33600,36000,2400,45604,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,030,29,34800,37200,2400,45604,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,030,30,36000,38400,2400,45604,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,030,31,37200,39600,2400,45604,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,030,32,38400,40800,2400,45604,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,030,33,39600,42000,2400,45604,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,030,34,40800,43200,2400,45604,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,030,35,42000,44400,2400,45604,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,030,36,43200,45600,2400,45604,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,030,37,43204,45604,2400,45604,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,034,0,0,2400,2400,14123,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/034/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/034/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,034,1,1200,3600,2400,14123,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/034/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/034/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,034,2,2400,4800,2400,14123,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/034/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/034/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,034,3,3600,6000,2400,14123,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/034/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/034/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,034,4,4800,7200,2400,14123,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/034/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/034/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,034,5,6000,8400,2400,14123,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/034/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/034/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,034,6,7200,9600,2400,14123,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/034/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/034/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,034,7,8400,10800,2400,14123,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/034/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/034/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,034,8,9600,12000,2400,14123,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/034/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/034/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,034,9,10800,13200,2400,14123,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/034/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/034/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,034,10,11723,14123,2400,14123,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/034/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/034/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CC,train-cc,train_internal,002,0,0,2400,2400,28562,audio_w2vbert2,yes,yes,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cc/002/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cc/002/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CC,train-cc,train_internal,002,1,1200,3600,2400,28562,audio_w2vbert2,yes,yes,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cc/002/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cc/002/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CC,train-cc,train_internal,002,2,2400,4800,2400,28562,audio_w2vbert2,yes,yes,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cc/002/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cc/002/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CC,train-cc,train_internal,002,3,3600,6000,2400,28562,audio_w2vbert2,yes,yes,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cc/002/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cc/002/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CC,train-cc,train_internal,002,4,4800,7200,2400,28562,audio_w2vbert2,yes,yes,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cc/002/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cc/002/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CC,train-cc,train_internal,002,5,6000,8400,2400,28562,audio_w2vbert2,yes,yes,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cc/002/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cc/002/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CC,train-cc,train_internal,002,6,7200,9600,2400,28562,audio_w2vbert2,yes,yes,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cc/002/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cc/002/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CC,train-cc,train_internal,002,7,8400,10800,2400,28562,audio_w2vbert2,yes,yes,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cc/002/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cc/002/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CC,train-cc,train_internal,002,8,9600,12000,2400,28562,audio_w2vbert2,yes,yes,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cc/002/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cc/002/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CC,train-cc,train_internal,002,9,10800,13200,2400,28562,audio_w2vbert2,yes,yes,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cc/002/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cc/002/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CC,train-cc,train_internal,002,10,12000,14400,2400,28562,audio_w2vbert2,yes,yes,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cc/002/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cc/002/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CC,train-cc,train_internal,002,11,13200,15600,2400,28562,audio_w2vbert2,yes,yes,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cc/002/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cc/002/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CC,train-cc,train_internal,002,12,14400,16800,2400,28562,audio_w2vbert2,yes,yes,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cc/002/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cc/002/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CC,train-cc,train_internal,002,13,15600,18000,2400,28562,audio_w2vbert2,yes,yes,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cc/002/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cc/002/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CC,train-cc,train_internal,002,14,16800,19200,2400,28562,audio_w2vbert2,yes,yes,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cc/002/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cc/002/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CC,train-cc,train_internal,002,15,18000,20400,2400,28562,audio_w2vbert2,yes,yes,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cc/002/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cc/002/yellow.audio_w2vbert2.raw.npz,1024
