dataset,domain,source_split,model_split,session_id,window_idx,start_frame,end_frame,window_len,session_aligned_len,feature_set,purple_supervised,yellow_supervised,purple_tensor_relative_path,yellow_tensor_relative_path,n_features_per_role
pinsoro,CR,test-cr,test_internal,030,11,13200,15600,2400,45604,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,030,12,14400,16800,2400,45604,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,030,13,15600,18000,2400,45604,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,030,14,16800,19200,2400,45604,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,030,15,18000,20400,2400,45604,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,030,16,19200,21600,2400,45604,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,030,17,20400,22800,2400,45604,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,030,18,21600,24000,2400,45604,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,030,19,22800,25200,2400,45604,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,030,20,24000,26400,2400,45604,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,030,21,25200,27600,2400,45604,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,030,22,26400,28800,2400,45604,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,030,23,27600,30000,2400,45604,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,030,24,28800,31200,2400,45604,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,030,25,30000,32400,2400,45604,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,030,26,31200,33600,2400,45604,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,030,27,32400,34800,2400,45604,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,030,28,33600,36000,2400,45604,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,030,29,34800,37200,2400,45604,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,030,30,36000,38400,2400,45604,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,030,31,37200,39600,2400,45604,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,030,32,38400,40800,2400,45604,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,030,33,39600,42000,2400,45604,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,030,34,40800,43200,2400,45604,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,030,35,42000,44400,2400,45604,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,030,36,43200,45600,2400,45604,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,030,37,43204,45604,2400,45604,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/030/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,034,0,0,2400,2400,14123,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/034/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/034/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,034,1,1200,3600,2400,14123,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/034/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/034/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,034,2,2400,4800,2400,14123,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/034/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/034/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,034,3,3600,6000,2400,14123,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/034/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/034/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,034,4,4800,7200,2400,14123,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/034/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/034/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,034,5,6000,8400,2400,14123,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/034/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/034/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,034,6,7200,9600,2400,14123,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/034/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/034/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,034,7,8400,10800,2400,14123,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/034/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/034/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,034,8,9600,12000,2400,14123,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/034/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/034/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,034,9,10800,13200,2400,14123,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/034/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/034/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,test-cr,test_internal,034,10,11723,14123,2400,14123,audio_w2vbert2,no,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/034/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/test-cr/034/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,004,0,0,2400,2400,28531,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/004/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/004/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,004,1,1200,3600,2400,28531,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/004/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/004/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,004,2,2400,4800,2400,28531,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/004/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/004/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,004,3,3600,6000,2400,28531,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/004/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/004/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,004,4,4800,7200,2400,28531,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/004/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/004/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,004,5,6000,8400,2400,28531,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/004/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/004/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,004,6,7200,9600,2400,28531,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/004/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/004/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,004,7,8400,10800,2400,28531,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/004/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/004/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,004,8,9600,12000,2400,28531,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/004/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/004/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,004,9,10800,13200,2400,28531,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/004/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/004/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,004,10,12000,14400,2400,28531,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/004/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/004/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,004,11,13200,15600,2400,28531,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/004/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/004/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,004,12,14400,16800,2400,28531,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/004/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/004/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,004,13,15600,18000,2400,28531,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/004/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/004/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,004,14,16800,19200,2400,28531,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/004/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/004/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,004,15,18000,20400,2400,28531,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/004/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/004/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,004,16,19200,21600,2400,28531,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/004/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/004/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,004,17,20400,22800,2400,28531,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/004/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/004/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,004,18,21600,24000,2400,28531,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/004/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/004/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,004,19,22800,25200,2400,28531,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/004/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/004/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,004,20,24000,26400,2400,28531,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/004/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/004/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,004,21,25200,27600,2400,28531,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/004/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/004/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,004,22,26131,28531,2400,28531,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/004/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/004/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,023,0,0,2400,2400,16308,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/023/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/023/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,023,1,1200,3600,2400,16308,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/023/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/023/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,023,2,2400,4800,2400,16308,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/023/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/023/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,023,3,3600,6000,2400,16308,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/023/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/023/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,023,4,4800,7200,2400,16308,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/023/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/023/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,023,5,6000,8400,2400,16308,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/023/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/023/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,023,6,7200,9600,2400,16308,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/023/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/023/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,023,7,8400,10800,2400,16308,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/023/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/023/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,023,8,9600,12000,2400,16308,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/023/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/023/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,023,9,10800,13200,2400,16308,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/023/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/023/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,023,10,12000,14400,2400,16308,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/023/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/023/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,023,11,13200,15600,2400,16308,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/023/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/023/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,023,12,13908,16308,2400,16308,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/023/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/023/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,032,0,0,2400,2400,25492,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/032/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/032/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,032,1,1200,3600,2400,25492,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/032/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/032/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,032,2,2400,4800,2400,25492,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/032/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/032/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,032,3,3600,6000,2400,25492,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/032/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/032/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,032,4,4800,7200,2400,25492,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/032/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/032/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,032,5,6000,8400,2400,25492,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/032/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/032/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,032,6,7200,9600,2400,25492,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/032/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/032/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,032,7,8400,10800,2400,25492,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/032/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/032/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,032,8,9600,12000,2400,25492,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/032/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/032/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,032,9,10800,13200,2400,25492,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/032/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/032/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,032,10,12000,14400,2400,25492,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/032/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/032/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,032,11,13200,15600,2400,25492,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/032/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/032/yellow.audio_w2vbert2.raw.npz,1024
